Timestamp,Inside_Temperature,Outside_Temperature,Set_Point_Temperature,Heat_Flow,Heating_Cooling_Time
23040,21.949473936387147,25.877557870979587,22.83314062138438,1.1097659163836364,0
23100,21.875598273901858,26.286586642374537,22.790378324301184,1.8375367905628903,0
23160,21.97317624925838,25.30698693301905,22.720315998129404,3.218599869327894,0
23220,21.987407209372662,24.906933311108233,22.67293736966923,3.4152689015658857,0
23280,21.853659155228748,24.402047004194884,22.87062711787807,3.6817570490127673,0
23340,21.653434631458516,24.477700023331103,22.931688380170428,4.15380956014653,0
23400,21.74332771674198,21.87809132204613,22.797272410197326,4.18239605145194,0
23460,21.64853409817872,24.724983000317792,22.701675107135706,4.374820094438201,0
23520,21.73375239032607,26.68545680503897,22.63142817311113,4.743721584923311,0
23580,21.72277423933673,24.471610927238487,22.727963173919,4.111002850544846,0
23640,21.660966985375328,25.763007592279195,22.74248478769897,4.896706213971117,0
23700,21.87564335344997,23.439858804731244,22.844669514511324,4.799687312032583,0
23760,22.29441116503333,25.64710424991092,22.967998857426505,5.340884782484997,0
23820,22.512319943486368,25.95732851869422,22.996581953291322,4.3524937464706,60
23880,23.168325888745667,25.138969956994547,23.17130570395008,5.3207818261519435,120
23940,23.346765435478495,25.187003881805047,23.23184134572532,0.0,180
24000,23.192544642482744,24.4110014305294,23.324980239400887,0.0,240
24060,22.97552813598888,24.37471455719717,23.278351791637512,0.0,300
24120,23.042847562856124,24.995605607390758,23.22375792200028,0.0,360
24180,23.50427478999774,25.90250809723829,23.368531350570763,0.0,420
24240,23.603957108021472,25.48570755097815,23.49039350012621,0.0,480
24300,23.719950097797817,23.921309123547502,23.37795570470484,0.0,540
24360,23.758448983626856,24.06784134803643,23.53794354347105,0.0,600
24420,23.458988054331595,24.961159834866717,23.49401451489552,0.0,660
24480,23.716507526729195,26.017521524908105,23.677439720353657,0.0,720
24540,23.966477638500795,22.557572955338784,23.693488715628217,0.0,780
24600,23.99276157877135,27.036421426017572,23.733748638960382,0.0,840
24660,23.854179215223457,25.58986778387919,23.75793021358106,0.0,900
24720,23.629292416643043,25.741296818724848,23.759575784408245,0.0,960
24780,23.932033703830157,24.9948536386341,23.809245059483647,0.0,1020
24840,23.845907514726893,24.509163197689517,23.74740862817788,0.0,1080
24900,23.47383629648229,25.47060636755968,23.76906510921456,0.0,1140
24960,23.784753958896783,25.503487903829694,23.672566419127648,0.0,1200
25020,24.02659175279414,25.128514437999886,23.69839763099325,0.0,1260
25080,23.998011264652416,21.85908591533649,23.86687199813396,0.0,1320
25140,24.161651517258186,26.590943554318017,23.911093204365468,0.0,1380
25200,24.220330224653907,25.80378859776134,23.80979211616313,0.0,1440
25260,24.041187616106235,24.786006949713176,23.926809126888546,0.0,1500
25320,24.32428469254645,23.73774892076534,24.061544143815055,0.0,1560
25380,24.247322541187696,27.21925254798859,24.152395758171973,0.0,1620
25440,23.88183949634529,25.575504423637565,24.13345272834939,0.0,1680
25500,23.95975352875651,24.878099138282174,24.23677918953991,0.0,1740
25560,23.86127540286506,23.39973073423619,24.306580413689716,0.0,1800
25620,24.251613704572602,26.371988559324812,24.253238829991613,0.0,1860
25680,24.518472707328826,24.582352503625234,24.31366454665304,0.0,1920
25740,24.811126687167157,25.49218069795335,24.272499627588637,0.0,0
25800,25.22219824663474,24.98006173336821,24.500513293888844,0.0,0
25860,25.071312299223024,24.150862474360174,24.500214499229994,-1.1190100715385294,0
25920,24.76467808715027,24.488443869091245,24.508794434865855,-2.471733292508132,60
25980,24.87628716359006,24.046848039569003,24.63421350275292,0.0,120
26040,24.76860607478818,23.580638439119436,24.559961387919962,0.0,180
26100,24.578811765474462,24.82711257867323,24.65099292733333,0.0,240
26160,24.771293425519836,23.741597732218704,24.557660010125023,0.0,300
26220,24.829665567684803,24.09006951801956,24.53787506751068,0.0,360
26280,24.63319742202905,24.46904849041556,24.43322076650183,0.0,420
26340,24.38366813941424,22.86335550965034,24.62760540288739,0.0,480
26400,24.477048193973356,22.087352181480913,24.651793921352294,0.0,540
26460,23.98895956002279,25.893386393983914,24.848715678474218,0.0,0
26520,23.992017077800302,25.840701609647184,25.05413302003715,0.9940078664677784,0
26580,24.450765370824424,21.72419509603358,25.03190180206196,1.7836758955244851,0
26640,24.697376082663776,24.326064092628144,24.857549748002587,0.0,60
26700,24.850746225989997,23.932139018708988,24.856574591997322,0.0,120
26760,24.720437508195843,22.873435072729652,24.924026043825553,0.0,180
26820,24.7955350778004,23.934748508771126,24.891379843352716,0.0,240
26880,24.748131795376647,23.348362568486966,24.883166279683905,0.0,300
26940,24.687298724342263,24.014322889556485,24.852369261382126,0.0,360
27000,24.652547367209024,25.692413726734575,24.864930693910956,0.0,420
27060,24.86092167154,22.036263216176334,24.69906369216782,0.0,480
27120,24.73028583487279,24.302337006957902,24.475350290147322,0.0,540
27180,24.784571110441842,24.562233000221372,24.271565287636967,0.0,0
27240,24.732084037750283,23.781630122570853,24.29382244228704,0.0,60
27300,24.979464961899108,25.089120354691087,24.21486504172559,-1.0161709044740805,0
27360,24.773784821276788,24.23692100484867,24.192114756705074,-2.2290479222744577,0
27420,24.905922818969017,25.153478071528962,24.07264407914495,-3.6884876806445885,0
27480,25.06612160220986,22.453255518480777,24.084151063380162,-4.267167611392839,0
27540,25.02806573432838,23.654239272384487,24.09202224690489,-4.060340595416461,0
27600,24.590481027279925,22.892267993304884,24.14110307798139,-5.387477351721241,60
27660,24.920692986842994,23.305938847455955,24.252549971609795,0.0,0
27720,24.901824095396176,25.638287260858924,24.20507471376512,-1.1738613304850571,0
27780,24.942268732026474,23.376621143715738,24.18463076901754,-2.41887937199766,0
27840,25.037651648931632,24.76016813435148,24.2334977518617,-3.3041183242676113,0
27900,24.76675338611881,26.007080392314425,24.224392929627584,-4.481995794222388,0
27960,24.72785506180288,24.93460355526939,24.222997790775743,-5.074851748872784,0
28020,24.254188297715853,22.870280999326237,24.169351300533584,-5.661608406880036,60
28080,24.55850262716531,24.68393555661844,24.195791951644466,0.0,120
28140,24.757712220391184,21.625749071353177,24.26904912394037,0.0,180
28200,24.91761020551358,22.610947591809115,24.14109826288139,-0.847943922676442,0
28260,25.15703813796415,23.489751865311707,23.996407568828598,-1.8722899323839777,0
28320,25.345732978523852,26.017757192582653,23.96906051442472,-3.1688827299743565,0
28380,25.21040246258252,23.721395132536347,23.943610347044725,-4.6672471786706575,0
28440,25.151659060158284,25.815967849413063,23.98470294688891,-4.598214313164949,0
28500,25.15908858184097,24.154298109100075,24.12896322625498,-4.602336987313925,0
28560,24.954697377391682,23.235106063158497,24.050804465927907,-4.8454112463807535,0
28620,24.983019738703273,23.399746510781483,24.15209921345932,-4.846777847769934,0
28680,24.817359613678857,25.53124454294019,24.113497014193698,-4.722690364956735,0
28740,24.53827163394365,22.975630068672796,23.957670991046555,-4.722952492675417,0
28800,24.21424464953037,24.233514128189647,24.099029987505023,0.0,60
28860,23.94117002081912,22.692346317256376,24.21727909900428,0.0,120
28920,23.835822695286083,24.538473931318332,24.297508211526036,0.0,180
28980,24.147659069426044,24.141524636572694,24.210863176000053,0.0,240
29040,23.9306618439364,24.24049589220603,24.15743509642321,0.0,300
29100,23.95855175697029,22.03971048230511,24.12348441840988,0.0,360
29160,24.13813684448823,23.045269382361564,24.296301886052564,0.0,420
29220,24.037753807425187,23.97347429396131,24.24825771720604,0.0,480
29280,23.9427208449137,23.006894082110655,24.276750128687667,0.0,540
29340,23.84010548948697,23.66110844626221,24.30329543782426,0.0,600
29400,23.834298177759894,23.41635375879647,24.247349712625166,0.0,660
29460,23.360102387558175,22.836476392184586,24.33872086129979,1.0810256420748874,0
29520,23.32185435023933,23.886864198677863,24.21665218640938,2.358832313711227,0
29580,23.444717217695047,24.505623256155168,24.286261594068502,2.8491699304292912,0
29640,23.83572241457728,22.86803781358938,24.31596131897088,4.354495908755837,60
29700,23.76234709312133,22.78991770440478,24.427642588804485,5.3796534580916076,0
29760,23.86688238581378,22.820314552596564,24.688120892214684,4.05938883488158,0
29820,24.17974747647262,23.65139672576756,24.68775952584124,5.8733737894112705,0
29880,23.91252300576083,22.239541743704905,24.507046475040983,0.0,0
29940,24.06817853052904,22.409698796218798,24.53123294632472,0.9801664158647962,60
30000,23.801860176693825,23.163892651900184,24.447611219391682,0.0,0
30060,23.765725277247093,23.380288794261027,24.553599038616454,1.1265427331319489,0
30120,23.767234409771348,23.924458417480395,24.479280066358314,2.401871197594175,0
30180,23.959299008806834,24.288032667880174,24.48964689445291,3.629622152035285,0
30240,24.044776617049504,24.02937074079973,24.39041374829308,0.0,60
30300,24.31215756820004,21.918646314882018,24.399062225398783,0.0,120
30360,24.379262638600583,22.56975589551593,24.344593693214374,0.0,180
30420,24.005460243391177,22.434644744021895,24.449981777694443,0.0,240
30480,23.864109977937805,21.23109067079353,24.326129428046674,0.0,300
30540,23.661462233171157,21.18385519842095,24.27501542795909,0.0,0
30600,23.66112775980748,22.138263810972834,24.308363219831136,1.1230404505467402,0
30660,23.717826722039337,22.98042316172729,24.44952837722439,2.190132081087384,0
30720,23.938094911177785,21.61142548155386,24.500649583153493,3.0827146080305887,0
30780,24.194277192757234,22.663407633404837,24.44138587441895,4.697552263914034,60
30840,24.155717829083258,21.107600264058092,24.364662520477914,0.0,120
30900,24.570545536945723,20.838239375981466,24.242410905843055,0.0,180
30960,24.84240943046576,22.109956476430757,24.15125015159796,0.0,0
31020,25.058636850582243,21.589752374610146,24.25951106026244,-0.8500961743311346,0
31080,24.599329728603504,22.171369556656472,24.35034770599758,-1.978521335568179,60
31140,24.397550706290957,23.98272880026724,24.368298159498366,0.0,120
31200,24.70936424805973,21.917129871727738,24.371676292494538,0.0,180
31260,24.612839530067877,22.342613991108305,24.440857324751015,0.0,240
31320,24.53523125694283,22.725362367085612,24.422881497728532,0.0,300
31380,24.230178434658608,22.698291170606808,24.311562767404173,0.0,360
31440,24.016070810877224,23.251512363976584,24.241570216114603,0.0,420
31500,23.809775447378147,22.989581282682508,24.2463984653053,0.0,480
31560,23.961127134900863,22.39604543110724,24.228742477200704,0.0,540
31620,23.70047741992371,25.055497897131815,24.186314080109096,0.0,600
31680,23.61388398711166,22.35394896504278,24.18393236758132,0.0,0
31740,23.67406533526153,23.900049447703676,24.246454133144073,1.0015909476713318,0
31800,23.571120978075584,23.4510311463209,24.214861517226723,2.365695686967602,0
31860,23.534942638646424,21.898382475992797,24.105281906203288,3.678559395065882,0
31920,23.295855759201082,22.862937143710262,24.233664634630536,4.347078529660992,0
31980,23.08965143982304,23.02546834866801,24.27861444117421,4.055268607841546,0
32040,22.95111641294582,23.079448779879943,24.35633174454046,4.810560750565594,0
32100,22.956982167381877,23.52323107659754,24.420792708207017,5.645906534255668,0
32160,22.733008438674545,22.836997622537965,24.3958286242522,5.82873862825176,0
32220,22.812704449043622,22.364338722583632,24.325845215865755,5.7721512806888065,0
32280,22.8129150676641,22.58816633966068,24.5568986733308,4.397295098887488,0
32340,23.010456753122856,22.697775314669776,24.556450447524075,4.7308622287363,0
32400,23.026290188154057,21.94413035768218,24.408709451172115,4.99391365193394,0
32460,23.305860149267616,22.999294064513478,24.637673894928668,5.630838068887034,0
32520,23.239031164114763,22.385433648819813,24.758742450686785,5.4044902975267775,0
32580,23.28316929108515,21.768845600164454,24.791085656962252,5.803337318783843,0
32640,23.755227674611234,23.39400430579346,24.827113253157368,4.896098468845452,0
32700,23.874473025306052,23.894222214922596,24.778938347294492,4.422137986476471,0
32760,24.12444093117366,22.310080141635872,24.827989279321585,5.6143062195901505,0
32820,24.414617491564155,22.19159201648084,24.667508822453446,5.584441174598837,60
32880,24.852923797547543,21.20985517679387,24.72350498104725,0.0,120
32940,24.640263728753474,22.261960116181832,24.74978406490757,0.0,180
33000,24.354096473176256,21.356002087659718,24.573299567033068,0.0,240
33060,23.990060950009184,20.706749205848315,24.562049859480425,0.0,0
33120,24.08505292583759,21.853206073123882,24.471213571994188,0.0,60
33180,23.99167038379813,22.419339104557675,24.517477317948764,0.0,0
33240,24.200053412921502,20.719254315751197,24.52007277418816,1.1607647680350817,60
33300,24.084585494086166,21.070552971077777,24.67317380336755,0.0,0
33360,24.069631204265047,23.00999113307233,24.56735520147629,0.0,60
33420,23.995498620654992,20.577344851521975,24.491223936544625,0.0,120
33480,23.932591199651927,20.88698370881708,24.48408258676628,0.0,0
33540,23.82305796610266,21.416065173155804,24.454736986608555,0.9421500709764827,0
33600,23.84884365705063,20.294774828589425,24.530814535344163,1.6756876050734562,0
33660,23.883442099159154,21.6652181366401,24.769359990086823,2.802123061779765,0
33720,23.934901302304866,20.814489166332198,24.705850018819024,3.892330146393523,0
33780,24.223946769508462,24.276683028526616,24.71350955183592,4.5143140322286355,60
33840,24.362502351556532,22.92011971350908,24.595733769489602,0.0,120
33900,24.34296000568148,18.82905491902916,24.670802557216202,0.0,180
33960,24.221098899812976,19.46685497670845,24.712477251568835,0.0,240
34020,24.21756739269692,21.579972974704628,24.850105922739154,1.1239578662740253,0
34080,24.544892147654213,21.275406718510695,24.952585838064234,2.4241211610979096,60
34140,25.01444184244166,19.65795066391931,24.903973420317925,0.0,120
34200,25.21566888875295,21.897576259524246,25.114562540925068,0.0,180
34260,25.14933538797251,20.079973344746616,25.101570883224802,0.0,240
34320,24.976953652679384,20.162320540368157,25.14294995642427,0.0,300
34380,24.774084530112642,20.229188836385113,25.1855889847915,0.0,360
34440,24.622217333021993,19.634729268288996,24.984262361227877,0.0,420
34500,24.765383157806262,20.783364300389024,25.014824348223478,0.0,480
34560,24.59187075428907,20.58390693395894,25.127677869718788,0.0,0
34620,24.73699961234011,21.41559688147961,25.124345822807882,0.9826250581896838,60
34680,25.063104869327745,20.493233181932528,24.953009405277076,0.0,120
34740,24.90216984137411,21.258485520107435,25.094910948256135,0.0,180
34800,24.622010402055288,20.349472681399313,25.08742601585742,0.0,240
34860,24.68631632819375,21.921638138062647,25.052245366547336,0.0,300
34920,24.644351432266546,18.538958976526956,25.014438512352342,0.0,360
34980,24.86907619629335,20.38825687093558,24.946136252820068,0.0,420
35040,24.985746584638967,21.19961149554961,24.8971290234786,0.0,480
35100,25.05109316927354,21.821782373947972,25.00967753404779,0.0,540
35160,25.01883234771759,19.632472527273904,25.13572639653755,0.0,600
35220,24.93882272470528,21.967616916949854,25.151209673544166,0.0,660
35280,24.63560762141745,21.844889994021717,25.052138872873208,0.0,720
35340,24.6434988528265,19.661867552275496,25.024521685402945,0.0,780
35400,24.985136172962854,21.058538402750102,25.105433369350795,0.0,840
35460,24.970064673243268,21.34191549618939,25.098815727256063,0.0,900
35520,24.86063914521154,21.171560330400165,24.979961842273752,0.0,960
35580,24.632483852598224,20.467291522418257,25.084051941865127,0.0,1020
35640,24.46540694663354,20.62863934897057,24.917005379065525,0.0,1080
35700,24.54602012317253,20.6842269062316,24.881743779395624,0.0,1140
35760,24.46730009631606,21.506160021224865,24.735513603578056,0.0,1200
35820,24.31487165550728,18.821435344460262,24.82054856260173,0.0,0
35880,24.334561873908513,20.22018224679809,24.6773357163799,0.0,60
35940,24.648758259165263,19.58664635364146,24.721547270261055,0.0,120
36000,24.815066108211077,20.42891141050056,22.479431167031642,-1.0558561492580598,0
36060,24.603028191398863,19.518826538790922,22.4152422317845,-1.9404057232435985,0
36120,24.664983383222292,19.476400994302022,22.43268345415077,-2.9170504316275334,0
36180,24.994177572068867,21.34628958360998,22.501769343143117,-3.1642637412012014,0
36240,24.81154628818313,19.88054618381449,22.390521209848053,-4.4766390249034815,0
36300,24.64501723780598,19.53136229090921,22.426568240712697,-5.580978494944022,0
36360,24.35439398051357,18.648019206465058,22.393682816426338,-4.075427366266167,0
36420,24.592616417579862,18.352625245251126,22.32540629690486,-4.402463738035585,0
36480,24.71036758436274,19.300179197333208,22.272771993452903,-5.382735292840199,0
36540,24.482267712681715,18.926975505631077,22.330487589468916,-4.5426860473779325,0
36600,24.346991081910303,20.033902633696094,22.359024314205744,-4.854961435390899,0
36660,23.717613953119724,20.198984519874287,22.206656473994375,-4.165628183620486,0
36720,23.580577788825554,19.458586514909083,22.322145042454654,-5.756347021419228,0
36780,23.443596513489915,20.213871391367043,22.47143242772665,-4.789094363491772,0
36840,23.609551737444523,20.273559235742304,22.592168918735016,-5.924185389886086,0
36900,23.459956498801645,20.224875291126033,22.557257912460006,-4.706888138049244,0
36960,23.36155101604869,18.31110556422758,22.58197198430079,-5.084402052940671,0
37020,23.103624813458072,17.387534243984184,22.44372285106364,-5.702542991265411,0
37080,23.130084346999734,19.897027009388236,22.465577387082206,-5.985060555946047,0
37140,22.997995730083918,18.24344965557257,22.28976855443603,-4.568349028389903,0
37200,22.849157387317664,20.881169764892952,22.240156288996836,-5.671007395183425,0
37260,22.77087087434141,18.923022921568705,22.087998805205398,-4.421467388043813,0
37320,23.03920793513601,20.120581648452056,21.980348064999284,-5.417797290162197,0
37380,22.70647107893176,18.302132326044866,21.953948745944498,-4.693166904390936,0
37440,22.67244151145278,19.477787517332036,21.747236556033336,-5.206030593121684,0
37500,22.66090622078004,21.177652237753303,21.654061280325315,-4.421938310879776,0
37560,22.86019031373251,18.045087336992857,21.717579671949743,-5.74084996463723,0
37620,22.885962620728964,19.313904855122093,21.795019585370568,-4.928456178870947,0
37680,22.807842666273334,18.88250761836848,21.971383906586894,-5.873309880773528,0
37740,22.64862201918373,19.326222602541954,22.01266715723908,-5.840235979443817,0
37800,22.778496190001135,19.202201890577403,22.19882732852562,0.0,0
37860,22.63231373268797,19.24851031979293,22.19963769003688,-0.8344489225891958,60
37920,22.565038573367726,18.910004662199217,22.140485241899775,0.0,120
37980,22.25912750767387,18.36258419638405,22.00242216307229,-1.0361149168100732,180
38040,22.25632039671463,18.57038976842265,22.07265159768826,0.0,240
38100,22.25071528888179,19.212137477198418,22.238431426922546,0.0,300
38160,22.33653945344844,17.656284934908918,22.319888675974617,0.0,360
38220,22.64424497949827,20.646248281211886,22.14023953991617,0.0,0
38280,22.450397869627103,19.282384174347115,22.074661804072605,-1.154608586527959,60
38340,22.578221530035602,18.085756665397746,22.174418085938406,0.0,120
38400,22.494514123232914,18.481144310790572,22.274356772917468,0.0,180
38460,22.274147096592298,17.82147513844151,22.210834787890114,0.0,240
38520,22.425230125923235,18.84332406423351,22.18699864983115,0.0,300
38580,22.602593835823434,19.819544996185815,22.206264674508887,0.0,360
38640,22.550826731405643,19.186538145203873,22.128489311160145,0.0,420
38700,22.46531198254799,17.995449127024262,22.041708967640112,-0.8390044039254205,480
38760,22.408796490053184,19.14377763032349,22.034419822030188,0.0,540
38820,22.02243594620382,19.238582479913127,22.0491391179066,0.0,600
38880,21.799157516600374,17.538874530095136,22.212156122472248,0.0,660
38940,22.077874774145055,17.79168457694697,22.108877640390943,0.0,720
39000,22.477426814307524,18.135862631790893,22.296426154719942,0.0,780
39060,22.171662069134314,20.164034513868256,22.254283847202387,0.0,840
39120,22.04571535916939,18.441621382459,22.244112563686194,0.0,900
39180,21.88981453903089,19.022205703408694,22.352251845118936,0.0,960
39240,21.851446649095468,18.319347001884697,22.29494405145155,0.0,1020
39300,21.868526123349536,17.515693101759492,22.373475388475978,0.821051529315467,0
39360,21.991619020159305,18.30464246969072,22.262845574388706,0.0,60
39420,21.938983022987262,17.2866588715948,22.426689134550603,0.0,120
39480,21.79507445769672,19.335640140109845,22.621191239877668,1.1555809777919779,0
39540,21.715313637925117,17.250065390512287,22.72410051449459,2.5683297904092375,0
39600,21.77502613725791,18.851634660048525,22.75431791704538,4.263301830418005,0
39660,21.97770693026736,16.036501477858888,22.741809396811888,5.61831509334855,0
39720,22.268045353908786,18.188029272007185,22.70808270630573,5.30190178643034,60
39780,22.302280832332944,16.950858248844494,22.458111491947317,0.0,120
39840,22.39530994439589,18.668658833960272,22.473388379194276,0.0,180
39900,22.458221191550365,16.987851863877612,22.432308105653732,0.0,240
39960,22.534513725638107,17.385546620078706,22.396163530734594,0.0,300
40020,21.72546986708442,16.848007820711917,22.274121601278747,0.0,0
40080,21.86001031888374,17.76831942305733,22.2064717677502,0.0,60
40140,21.992615200026435,16.586713454603245,22.115820171621174,0.0,120
40200,21.93637552142406,17.582396730149576,21.921878040158646,0.0,180
40260,21.659105594595932,16.68793897131993,22.00307724659641,0.0,240
40320,21.336806611624183,16.61019332147204,21.98047213125815,0.0,0
40380,21.74574011774205,17.59965674186078,22.054592793591205,1.1190366126818785,60
40440,22.13413792273693,15.388541778775414,21.974860772015813,0.0,120
40500,22.234734199927843,16.970959271281583,21.83977454081715,0.0,180
40560,22.098312787410094,14.611407861293678,21.803619215244098,0.0,240
40620,21.95406419734625,16.900811029558426,21.922146391792527,0.0,300
40680,21.769276606520258,18.52234239750077,21.972229768092046,0.0,360
40740,21.572740885722446,16.469867063550804,22.071719068262027,0.0,420
40800,21.535766236798434,18.23325666318533,22.00866954856095,0.0,480
40860,21.732061631069943,16.864969786935045,21.91636283296482,0.0,540
40920,21.745646108790393,16.200483776399274,21.834681461934128,0.0,600
40980,21.821283897686435,17.405000265865063,21.93772966242027,0.0,660
41040,21.479975096161883,15.694620805729203,21.877575335461007,0.0,720
41100,21.352415788296096,15.914362856784743,22.022272519065424,1.0607380530295065,0
41160,21.291604977891247,16.769865325402687,22.113312675631963,2.291231677968207,0
41220,21.583083756166374,17.30357532391046,22.215981015438537,2.735562931064028,0
41280,21.255771270871463,17.075273770683886,22.299579264746693,3.7972709860311995,0
41340,21.387299616186915,15.815158462716528,22.31360994512913,5.132039201840753,0
41400,21.32208874295676,16.992812061308733,22.371763595024998,5.29079717060316,0
41460,21.289823399152894,15.782708187354817,22.31104875754443,5.755314877270919,0
41520,21.375807008626484,16.096572154197673,22.40931766435457,4.456887596108503,0
41580,21.642331450693963,15.442369205443363,22.297808077180346,5.813822795067532,0
41640,21.823246400292824,15.797397405352887,22.426431374784606,5.600361885643332,0
41700,21.65927701004912,15.343502048541936,22.51239985333841,5.809531521223166,0
41760,21.9172995290723,15.930707903780254,22.695677519335796,4.574573752952988,0
41820,21.76624595644393,14.50155823441981,22.574147597020882,5.001223703703519,0
41880,21.913592040117347,15.095212227057738,22.60146142787148,5.335081115501275,0
41940,21.748520593864253,16.4017063095205,22.578381733342862,4.570072415769867,0
42000,21.776857682297717,18.258150216476782,22.630008172429402,5.475544376837432,0
42060,21.566528843497142,15.793843358475018,22.728598631778652,4.8633358339570485,0
42120,21.6965236851476,15.668935230059615,22.77470043919494,5.402837064982789,0
42180,21.773037434121324,17.138343111854205,22.672828801178373,5.86098300299192,0
42240,21.69125066651704,16.547449103330347,22.783638988000785,5.785097296295416,0
42300,21.997675013647054,16.736705367431007,22.72789384214289,4.042359370628975,0
42360,22.34666749285377,16.012349362250813,22.78766384848515,5.322012795589889,60
42420,22.365545423774208,15.706860905252633,22.796063574002066,0.0,120
42480,22.425046522588207,16.527076719419355,22.910783691283505,0.9595458794682961,180
42540,22.85557713479046,14.849958979815222,23.015837413133898,2.0166420223719905,240
42600,22.97006065322127,16.76159171022844,23.085122296269528,0.0,300
42660,23.241084673192955,15.097445479269558,23.292971099847367,0.0,360
42720,23.18934736969246,16.280613745416762,23.398008608857413,0.0,420
42780,23.06283202883301,14.530690012922141,23.508223258405533,0.0,480
42840,23.452738649795123,14.066624522460076,23.44262853883052,0.0,540
42900,23.721945196267004,14.64847786494739,23.356174985136825,0.0,600
42960,23.528554385400888,15.400695840526506,23.35818384299892,0.0,660
43020,23.79511148864036,16.450927446234324,23.43271917815406,0.0,720
43080,24.02203353832413,15.347302572823558,23.369740866206545,0.0,0
43140,23.967636046589703,15.092862317782894,23.268695794707025,-1.1369198361392796,0
43200,24.109975571051706,15.351919166741617,23.134923583495514,-2.215823176422774,0
43260,24.37552334984617,15.621719002702934,23.143063901067368,-3.5329774594271197,0
43320,24.645690980130787,13.615463653136413,23.10795988742156,-4.489686875556243,0
43380,24.384289624907453,14.735416520109958,23.058916787509858,-4.506056336478285,0
43440,24.589432110731984,15.08628415824963,23.03171181876658,-4.184909893347441,0
43500,24.652963350826088,14.843198816385744,23.147277734560003,-4.6803275458173825,0
43560,24.93935439213381,14.422676043255148,23.18362635852856,-5.87919626589934,0
43620,24.78357857847841,15.33038867543425,23.17348701381018,-5.036952497791446,0
43680,24.46247223208948,12.856888781362292,23.189386978569456,-5.3843125898893405,0
43740,24.311260403399398,12.370806069061908,23.257943934089752,-4.198180490676428,0
43800,23.815677188073057,15.711930208634165,23.070742125738132,-4.085822366298041,0
43860,23.33648308887966,13.813979645589066,23.025883556010555,-5.0211046500348555,60
43920,23.371606879061005,14.279826684983517,23.112299481416407,0.0,120
43980,23.210720333598836,13.690971079838162,23.018032804281134,0.0,180
44040,23.133728472458085,11.753757814883327,22.945453593691653,0.0,240
44100,23.267124554114183,13.923846129627865,22.86130705325438,0.0,300
44160,23.040660170960738,15.955202614914617,22.816105437028014,0.0,360
44220,23.109553743566707,14.593737534097329,22.76804539253819,0.0,420
44280,22.907796648580135,15.913345292546238,22.718757396386337,0.0,480
44340,22.89026502260675,14.279081694672765,22.73787449218702,0.0,540
44400,22.81834124082423,13.67894285827056,22.798021725261357,0.0,600
44460,22.98169467698326,13.896032087728997,22.92637519819817,0.0,660
44520,23.19685387263865,16.219476831214116,22.815718432053167,0.0,720
44580,23.12127096572947,13.090402200418184,23.09006207281608,0.0,780
44640,23.10763021889416,13.902272085580009,23.083713728427334,0.0,840
44700,22.907089849857396,12.073811113810187,22.972423104412314,0.0,900
44760,22.389650813839523,12.962282457987165,22.935686107100196,0.0,0
44820,22.516342647573307,13.089795177325273,23.067508464222268,1.0689219018393212,0
44880,22.746282928419866,12.752752675127468,23.07077191834579,2.194779717195544,60
44940,22.991101825815548,13.898448120021637,23.0239586039675,0.0,120
45000,23.183715097846576,13.4056145998774,22.917194741485915,0.0,180
45060,23.118899422498814,14.891496941838582,22.895098599667428,0.0,240
45120,23.429865646464847,14.046378527353491,22.896580425602966,0.0,0
45180,23.6729711332414,13.542129147370385,23.10110539326546,0.0,0
45240,23.8314972697204,14.092710632269336,23.058233916329613,-0.9864533773897588,0
45300,23.690925194187685,12.4765505574729,23.17794474873568,-1.7843081938774468,0
45360,23.583287593738177,13.29721660609691,23.313673998794457,0.0,60
45420,23.432986322328002,12.607767164077304,23.252594348762045,0.0,120
45480,23.62258739978225,14.38581108215649,23.074970728186795,0.0,0
45540,23.137010518541555,12.000578363955167,22.94486776695878,-0.9372740471781172,60
45600,23.158620893870435,13.98671086210535,23.07672942553325,0.0,120
45660,23.167281611125013,13.995346745053638,23.132886530778183,0.0,180
45720,23.183325373830016,12.443925170289535,23.047832911751165,0.0,240
45780,23.24917314309763,14.288248534707337,23.17126937238083,0.0,300
45840,23.23315489644958,12.886191698464021,23.305479629142507,0.0,360
45900,23.038727571041562,12.584359581006204,23.29310736450705,0.0,420
45960,23.051818738801707,13.284452031369735,23.22237932384175,0.0,480
46020,22.940015220055916,12.236274647260652,23.24463833409336,0.0,540
46080,22.92298303555499,12.124068828453591,23.288359481706003,0.0,600
46140,22.658657927240768,13.325617855479823,23.231386510502336,0.0,0
46200,22.779684692822265,14.669923347808753,23.207029284659058,1.1853344022389187,60
46260,23.015094787188243,13.177397376453078,23.135625829050767,0.0,120
46320,23.14972056602495,12.195563178537462,23.334117693443982,0.0,180
46380,23.2679225153403,12.88899657060569,23.345467938807168,0.0,240
46440,23.022144843740662,12.591899123578665,23.407891416051203,0.0,300
46500,23.20154254374866,10.583248431779033,23.507703721060775,0.0,360
46560,23.238028229970894,12.128288739098522,23.488077610248343,0.0,420
46620,23.48758323622211,11.356607661244869,23.586797896693415,0.0,480
46680,23.59384236267456,11.167491577975795,23.519218111941036,0.0,540
46740,23.56484077921562,12.401607334528737,23.573771694154406,0.0,600
46800,23.439717818355582,12.709770990429758,23.57668155413487,0.0,660
